"","","CD40","","","","","","","","","b-actin","","","","","","",""
"","","Expt1","","","Expt2","","","Expt3","","","Expt1","","","Expt2","","","Expt3",""
"","","repli1","repli2","","repli1","repli2","","repli1","repli2","","repli1","repli2","","repli1","repli2","","repli1","repli2"
"","","ct","ct","","ct","ct","","ct","ct","","ct","ct","","ct","ct","","ct","ct"
"Set1","DC -siRNA - TNF","23.211652755737","23.200632095337","","21.941865921021","21.956424713135","","23.522294998169","23.608734130859","","15.778254508972","15.790597915649","","15.174635887146","15.428742408752","","16.93701171875","16.957607269287"
"Set2","DC-siRNA + TNF","19.468906402588","19.336706161499","","18.162427902222","18.042636871338","","19.941843032837","20.059864044189","","15.576440811157","15.458340644836","","15.120950698852","15.143906593323","","16.605619430542","16.728242874146"
"Set3","DC + Ctrl siRNA - TNF","23.350734710693","23.263847351074","","22.132106781006","22.170713424683","","23.822086334229","23.956499099731","","15.582738876343","15.560024261475","","15.208345413208","15.43731880188","","16.762351989746","16.607616424561"
"Set4","DC+ Ctrl siRNA + TNF","19.452865600586","19.221248626709","","17.83869934082","17.916719436646","","19.948892593384","19.970680236816","","15.488993644714","15.367094993591","","14.553584098816","15.187475204468","","16.736139297485","16.719427108765"
"Set5","DC + Runx1 siRNA - TNF","23.182285308838","23.299360275269","","22.190299987793","22.1273288726807","","23.669633865356","23.07986831665","","15.614802360535","15.58787727356","","15.248980522156","15.431846618652","","16.668006896973","16.577560424805"
"Set6","DC+ Runx1 siRNA + TNF","21.931331634521","21.336814880371","","19.951333999634","19.9070606231689","","20.801052093506","20.889537811279","","15.813089370727","15.7775182724","","15.416590690613","15.459177970886","","16.699756622314","16.573427200317"
"Set7","DC + Runx3 siRNA - TNF","23.145801544189","23.156503677368","","21.890390396118","21.916194915771","","23.164993286133","23.546384811401","","15.596338272095","15.651015281677","","15.171060562134","15.373780250549","","16.666534423828","16.632888793945"
"Set8","DC+ Runx3 siRNA +TNF","21.933034896851","21.832147598267","","19.655345916748","19.738691329956","","20.713232040405","20.595420837402","","15.932989120483","15.842264175415","","15.127166748047","15.457805633545","","16.54642868042","16.60743522644"
"Set9","DC + Runx1+3 siRNA - TNF","23.136835098267","23.61589050293","","21.885707855225","21.8597240448","","23.577684402466","23.457551956177","","15.517088890076","15.542276382446","","15.185956954956","15.449810981751","","16.637479782104","16.711223602295"
"Set10","DC+ Runx1+ 3 siRNA +TNF","22.628604888916","22.726554870606","","21.553628921509","21.785676956177","","21.62576675415","21.090869903564","","15.573941230774","15.585045814514","","15.468939781189","15.938338279724","","16.498809814453","16.222238540649"
